Time,Source,Destination,Protocol,Length,Hw_src,HW_dst
1638200367.2521465,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2521465,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.252196,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.252196,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.252196,104.16.89.20,10.102.204.45,UDP,1035,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2522535,10.102.204.45,104.16.89.20,UDP,92,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.2538812,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2538812,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2538815,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2538817,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2538817,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2539537,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.253954,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.253954,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.253954,104.16.89.20,10.102.204.45,UDP,249,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.253976,10.102.204.45,104.16.89.20,UDP,87,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.2559288,10.102.204.45,104.16.89.20,UDP,88,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.2560172,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2560172,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2560174,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2560177,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.256084,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.256084,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.256084,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2560842,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2560844,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2560844,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.256127,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.256127,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.256127,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.256127,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2562263,10.102.204.45,104.16.89.20,UDP,87,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.2578936,10.102.204.45,104.16.89.20,UDP,88,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.260088,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.260088,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.260088,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2602391,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2602391,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2602394,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2602875,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2606304,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2606304,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.260718,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.260718,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2607744,10.102.204.45,104.16.89.20,UDP,87,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.2608168,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2608168,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.260817,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2608173,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2608583,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2608583,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2609348,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2609348,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2609348,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.260985,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.260985,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.260985,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2609851,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2609851,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2610478,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.261048,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.261048,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2610483,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2610483,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2610483,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2611382,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2611384,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2611384,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2611384,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2611387,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.261139,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.261139,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.261139,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2611809,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2611809,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2611809,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.261181,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.261181,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.261181,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2612505,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2612507,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2612507,104.16.89.20,10.102.204.45,UDP,382,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2612507,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.261251,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2612512,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2612512,104.16.89.20,10.102.204.45,UDP,695,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2613127,10.102.204.45,104.16.89.20,UDP,87,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.2614691,10.102.204.45,104.16.89.20,UDP,87,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.2616203,10.102.204.45,104.16.89.20,UDP,87,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.261789,10.102.204.45,104.16.89.20,UDP,87,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.2621515,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2621517,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2621517,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.262152,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.262152,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.262152,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2621522,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2621524,104.16.89.20,10.102.204.45,UDP,249,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2622025,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2622025,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2622025,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.262319,10.102.204.45,104.16.89.20,UDP,87,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.2624145,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2624147,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2624147,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2624147,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.262415,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2624152,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2624152,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2624152,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2629652,10.102.204.45,104.16.89.20,UDP,87,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.2648177,10.102.204.45,104.16.89.20,UDP,88,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.2720091,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2720096,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2720096,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2720096,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2720098,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.27201,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.27201,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.27201,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2720919,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.272092,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.272092,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.272092,104.16.89.20,10.102.204.45,UDP,1242,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.272092,104.16.89.20,10.102.204.45,UDP,562,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.2722273,10.102.204.45,104.16.89.20,UDP,87,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.2738671,10.102.204.45,131.94.7.220,DNS,90,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.274725,10.102.204.45,104.16.89.20,UDP,88,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.311754,131.94.7.220,10.102.204.45,DNS,154,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.312596,10.102.204.45,185.199.110.153,TLSv1.3,179,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.319938,10.102.204.45,185.199.110.153,TLSv1.3,153,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.323436,185.199.110.153,10.102.204.45,TCP,66,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.3308477,185.199.110.153,10.102.204.45,TCP,66,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.3564816,10.102.204.45,185.199.110.153,TLSv1.3,152,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.3582876,185.199.110.153,10.102.204.45,TLSv1.3,2721,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.3583157,10.102.204.45,185.199.110.153,TCP,66,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.3673332,185.199.110.153,10.102.204.45,TCP,66,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.3796704,10.102.204.45,23.202.47.194,TLSv1.3,743,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.38239,23.202.47.194,10.102.204.45,TCP,5858,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.382442,10.102.204.45,23.202.47.194,TCP,66,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.3824708,23.202.47.194,10.102.204.45,TLSv1.3,10680,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.382486,10.102.204.45,23.202.47.194,TCP,66,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.3828862,23.202.47.194,10.102.204.45,TLSv1.3,8762,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.3829014,10.102.204.45,23.202.47.194,TCP,66,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.3831508,23.202.47.194,10.102.204.45,TCP,5858,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.3831625,10.102.204.45,23.202.47.194,TCP,66,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.3833983,23.202.47.194,10.102.204.45,TLSv1.3,2495,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.3834095,10.102.204.45,23.202.47.194,TCP,66,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.3920755,10.102.204.45,23.202.47.194,TLSv1.3,758,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.3964908,23.202.47.194,10.102.204.45,TCP,5858,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.3965392,23.202.47.194,10.102.204.45,TCP,4410,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.3965845,23.202.47.194,10.102.204.45,TCP,4410,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.3966339,23.202.47.194,10.102.204.45,TLSv1.3,1992,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.3968616,23.202.47.194,10.102.204.45,TLSv1.3,3819,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.397184,10.102.204.45,23.202.47.194,TCP,66,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.3972034,185.199.110.153,10.102.204.45,TLSv1.3,4398,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.397228,10.102.204.45,185.199.110.153,TCP,66,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.397252,185.199.110.153,10.102.204.45,TLSv1.3,5842,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.3972633,10.102.204.45,185.199.110.153,TCP,66,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.3976877,185.199.110.153,10.102.204.45,TLSv1.3,4783,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.3977025,10.102.204.45,185.199.110.153,TCP,66,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.4670095,10.102.204.26,255.255.255.255,GVCP,60,3c:d9:2b:73:07:dd,ff:ff:ff:ff:ff:ff
1638200367.5051038,10.102.204.45,131.94.7.220,DNS,92,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5056815,131.94.7.220,10.102.204.45,DNS,140,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.50612,10.102.204.45,104.26.14.142,TCP,74,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5104795,18.210.180.232,10.102.204.45,TLSv1.2,112,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.5104797,18.210.180.232,10.102.204.45,TLSv1.2,97,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.5104797,18.210.180.232,10.102.204.45,TCP,66,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.5105152,10.102.204.45,18.210.180.232,TCP,66,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.510535,10.102.204.45,18.210.180.232,TCP,66,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5106223,10.102.204.45,18.210.180.232,TCP,66,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5126607,104.26.14.142,10.102.204.45,TCP,66,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.512712,10.102.204.45,104.26.14.142,TCP,54,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5128975,10.102.204.45,104.26.14.142,TLSv1.3,571,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5140178,10.102.204.45,104.26.14.142,TCP,74,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5160544,10.102.204.45,104.26.14.142,TCP,74,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.519498,104.26.14.142,10.102.204.45,TCP,60,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.5203493,104.26.14.142,10.102.204.45,TCP,66,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.5203815,10.102.204.45,104.26.14.142,TCP,54,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.521888,10.102.204.45,104.26.14.142,TLSv1.3,571,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5226312,104.26.14.142,10.102.204.45,TCP,66,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.5226622,10.102.204.45,104.26.14.142,TCP,54,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5229237,104.26.14.142,10.102.204.45,TLSv1.3,2174,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.5229378,10.102.204.45,104.26.14.142,TCP,54,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5236983,10.102.204.45,104.26.14.142,TLSv1.3,571,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5285044,104.26.14.142,10.102.204.45,TCP,60,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.529953,10.102.204.45,104.26.14.142,TCP,74,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.530171,10.102.204.45,104.26.14.142,TCP,74,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.530306,10.102.204.45,104.26.14.142,TCP,74,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5305948,104.26.14.142,10.102.204.45,TCP,60,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.5339935,104.26.14.142,10.102.204.45,TLSv1.3,2173,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.5340219,10.102.204.45,104.26.14.142,TCP,54,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5364225,104.26.14.142,10.102.204.45,TCP,66,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.5364552,10.102.204.45,104.26.14.142,TCP,54,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5365815,104.26.14.142,10.102.204.45,TCP,66,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.5365827,10.102.204.45,104.26.14.142,TLSv1.3,571,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5365944,10.102.204.45,104.26.14.142,TCP,54,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.536802,10.102.204.45,104.26.14.142,TLSv1.3,571,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5368493,104.26.14.142,10.102.204.45,TCP,66,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.5368595,10.102.204.45,104.26.14.142,TCP,54,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.537048,10.102.204.45,104.26.14.142,TLSv1.3,571,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5381904,104.26.14.142,10.102.204.45,TLSv1.3,2174,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.5381992,10.102.204.45,104.26.14.142,TCP,54,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5402145,18.210.180.232,10.102.204.45,TCP,66,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.5431986,104.26.14.142,10.102.204.45,TCP,60,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.5437763,104.26.14.142,10.102.204.45,TCP,60,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.5439515,104.26.14.142,10.102.204.45,TCP,60,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.546276,104.26.14.142,10.102.204.45,TLSv1.3,2173,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.5463064,10.102.204.45,104.26.14.142,TCP,54,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5465157,10.102.204.45,104.26.14.142,TLSv1.3,118,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5468946,10.102.204.45,104.26.14.142,TLSv1.3,118,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.547284,10.102.204.45,104.26.14.142,TLSv1.3,118,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5477333,104.26.14.142,10.102.204.45,TLSv1.3,2172,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.5477548,10.102.204.45,104.26.14.142,TCP,54,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5481558,10.102.204.45,104.26.14.142,TLSv1.3,118,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5491405,104.26.14.142,10.102.204.45,TLSv1.3,2172,3c:13:cc:6c:7b:5f,70:85:c2:09:30:5b
1638200367.549164,10.102.204.45,104.26.14.142,TCP,54,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5492375,10.102.204.45,104.26.14.142,TLSv1.3,118,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5500903,10.102.204.45,104.26.14.142,TLSv1.3,118,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5519147,10.102.204.45,104.26.14.142,TCP,54,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5519931,10.102.204.45,104.26.14.142,TCP,54,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
1638200367.5521772,10.102.204.45,104.26.14.142,TCP,54,70:85:c2:09:30:5b,3c:13:cc:6c:7b:5f
